NU_INSCRICAO,NU_NOTA_MT
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,466.14
4b213cf1f92a34b91d49d99d859efe8a2914694d,520.32
63393ce3741aba030985130fbdc82348bc5c964a,491.94
a0844cd384bb27f263b50028a152e1aea6f3041b,442.68
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,432.88
d0acd5258d606e92178448427c5c8b15ab1b4fc8,568.98
97b06064bbe6f8ef5c82aad4c36edd13027bd276,480.42
51e6eb7de613c8b30620286f5c0f462e81001120,419.58
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,451.66
72fb4a27711b359a6195f60a1ecd7e363180e008,444.6
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,440.42
39d2bd056fe559e69df7f1ee9598823180c8f7e6,444.3
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,506.45
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,633.59
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,449.34
4a514b8fa6795dcd5e14ecd1c907d540244f637a,478.06
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,435.14
13377ed3698676358403b48d0eda8c7ee1d6aecc,624.63
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,449.84
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,458.19
ffd73716669770ef69fb5db55c040b4bf9ca8876,473.11
d4348ecffd6bcf2240a87e2894b44b060871b4a8,475.78
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,420.5
20b0239ad3768ac025647a4114172ab3732b56cb,663.71
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,418.53
df2acc0d65eae18026825eea094d5860a7596d0b,609.85
450cca333151ec503717ae505d19a34e1eb101ba,433.96
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,423.67
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,608.34
77b19663f69d3e984be73a22a31d776e7c04c45c,429.19
54da87b25a92c3b2315e1a6120398c2712416a14,424.82
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,428.43
6583c26f055db28ad39587d7222d4bb841e8ea67,483.78
db9fdf021693e9620c80ed9a4d414557fd6d19f5,418.33
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,561.58
a16fec7d39e6888925c45547f002554482b7cdec,413.53
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,432.83
422706a8f501b893c3afcf0568ed96d27e48c23e,480.08
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,489.4
57b58443cda566f5cf3bd4e500b8623eb9709975,509.2
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,425.81
e19c44f83bbd09c6a4225663c603f66d32b8edb6,439.95
8c000f24fa59f6853dd3934d184bed253ad81c40,491.75
92d26d442aa39811a925e409313c2155c70bd207,450.57
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,527.45
e0046f52481512ec10030f695dd3d56c14963819,551.05
4c3d0438add4c03cb81a25c5eee309226aa28053,451.81
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,499.95
0ae9567502f385d06a8367de33e93952a2ab70c0,468.5
69d2ddc8bdf8d604a71a2752b116907482329a27,414.0
a1203344dc3ac6e15e54db1b21423904cdd91800,431.38
c759ad904d22197f1cf3b5ef9e41ee1609513cea,730.94
9c116780cc06704304d288d079076f160a17e16e,450.89
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,426.06
29ff45ccdb3218636888020586ad0937061d5fce,549.77
42e41941b2e875c39adea29e0316d4463b645bc9,516.23
8bd03c9e28441366b398da85e8cc788bf1cae5e6,420.57
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,425.89
c5a416e9d46068859aa2aba316db0653b8bfe95d,418.29
79241e179af88eebfc54cb143d00a31f32dc1543,416.32
08388faaa66a1114f5c9f268f91604a87c53bc1c,415.88
755163a5846bc975b2f56d173b8d007274af14e9,460.62
9dc8176b2b435cdabef75b6bdba80010da32bdac,478.46
db58077a6d9064040df91d4c211f102003d2e1e2,450.17
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,495.21
16397992b0106ec27c19b528b0e054cd177ebc22,517.43
ac31ca75101445def2cf48e297b8928655378167,417.21
8fe81ee79ae22a3b9cd83a833861e0970c565c29,419.43
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,541.15
172c3201202c7da0b9a8233e72fde6d0c6f8d388,434.39
798aa833377b56d48abf3216c1b5a631c3149322,418.11
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,673.67
5bc8c472a9d28a0d0f92c9f46470258394d7e363,422.24
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,577.18
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,554.58
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,406.38
fcd382593b2bba0637f03548f6a0d7da6835f51a,450.08
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,562.51
a23b332bafcca06eb8cefda864c756f5791de732,531.75
ff298bf688bde9db13791da42e91b7d40a02bd0a,503.97
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,538.78
ddd777e1831b4503bf1ab99610fd57852b52b2c1,433.0
19e929094c9125d910057a57e7f5848a0664b815,434.9
c3b3a42edbd7966a308858e9c60a0f5699280255,541.35
69029c08cd046608078c004179d57137c7bc9789,463.62
06f46db734fb75f5a610d28c37b830c2c0c193c2,476.56
420e2c2feb6b050c91b9badff729fa95cdc9cd73,668.99
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,516.65
296c589f825e518bf2656d32ca54043e9642b5e5,458.84
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,443.08
69bb73b125a392aa8bcdb97ccb824827a83f02a6,519.39
41b5f19354c8262b799b2d6fd433f5f056d64c21,409.44
179e4eb03317a216cce73131c1fe32df6d7affc7,417.08
683d4874912f09abdb539e4d53f4c466a7b22bec,435.15
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,426.54
1e198a957380b99a5522bb8ccd848c77cab55cd4,423.01
65116120167f20ec93fb8a852a2ae24c6ea83e3b,455.93
c6cc92d5343c2833343ca95870de90ab97e954ff,488.64
9b413c2c7b2222d50e112d2ff513eb8becef359c,415.54
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,548.35
c389d7fe6b068ae69d9e18e860116bf3e83729f5,435.86
04b6d3386f2ff30822cea94b2335647b08634f69,433.06
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,436.52
f79f9d53534914cc05e3b69b442befc8747d39e5,509.34
b9dca5370778c64f1743eab56bcff742b312866a,451.22
f5a8f5810316ca0e32f1891b295b2ff52855031e,480.02
467224cc802895d7c56ddade42b895a4f9feb351,445.2
ecc35aaab26f1e81337edcca3215aeee255fb4a8,416.12
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,521.13
5d6b378efe9bee999365f7e7f2baef121d802554,418.1
e559b0224c70c5f6375cab74919eda3157a95fa3,415.07
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,434.24
3450b511f871652abae2d58183296f0e72276a87,409.99
ac622d213a881f9eafabd518aeb3aaa5b45db706,430.73
3e560c1c260b4313ad253f31c77cc6737f3778a1,411.21
cc8c985befebe7bb7783571e9b77943fe08ba612,417.93
828c1553914afa3fa85435ae1acdcf8d125dd969,486.78
301cc8580119bd31cc5049ce7de3950bf7359f53,416.69
e35c8e0bf8466bad9e5a55d141e58928729468fd,415.56
bce711a004527400034e68bfc44f549f24d23904,468.08
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,468.72
bba61862a0d5e374946866314eef256b08869072,432.04
9834c1fe9a6e135008415863a86272af15f872ba,431.12
8f751f14b74f7a5583bfaf744c90299d3b02f60f,454.93
6798578a55f6837578efc13df75af7044f25fc83,575.78
296d043c4cf92f5472007f8d2b26aef6ff465cc8,439.99
a14a44ed88d9356f9c732a2bac09796b2142cc14,598.61
72476117cd53a73c2173cf5ac81e4def90f96ee6,423.63
a448ecf06c50bac45592d241cfcffe8c91778336,588.11
c277a60e771011de2be776c1079af2116f7f7cc7,542.45
6417b48130cec022d06033bd008866e3224b99bf,454.99
d0ae824a3c12796d5707fef22708b1c8d4659176,408.98
0d82cdb31205110637841bfa1bc54356f610b359,422.16
706cc284dab3051ced52adeb62818c7bd0ac42f2,446.57
16bbfb1023120278eea074c72053e5cb81504fe8,423.22
f294190285c04b1d4c5116eb0f3bfee2d4171110,483.06
555f23ecb19709bbc92ff4f0d2b987306c1416fa,417.77
8d1967edeeea7561710452a89b98f1baffc32a6a,425.73
a04d8a60ddffbec04f7951e77d84f570b689cc32,457.53
859c3c94d0bc245c26422abb7f289331ef084797,640.84
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,590.45
18b4a466301d3ae63a0a2f84734fa1e69774b180,425.4
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,420.63
590de397312d2abf63ccd52fb8f46fa720b4284c,590.03
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,472.31
e84cd2e6149416241129c24b20ae6e3cca3bb521,425.03
b7768c154de5b67a043e4b97c2b0f82d06830f71,490.91
77328cba4cf800777d4469e48a0cc95fa1f09d4b,443.44
48567b1c49438b0b24e7e338372e08c6b9f09818,449.76
da93c07fa0a9d683b5d744b341888cc489ebef1d,434.59
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,437.11
9c613b956fdd251bda7a8ac21441f5fe67d7f357,447.36
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,423.21
09c63fa60a00172475617c0c671b9cc60f149dcf,456.41
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,466.08
ec2bd1d568a708cdb28d059820416bdda79557dc,422.83
fc7bb22ee547c81f2de75c284984a67db00f2322,499.7
87e42e3f1e79c11b9bec6826b4f814304531478b,465.12
208b03e228c504e12e4c700aac9495b94b4c7407,647.2
2e2c64e5e2c9a9679560b233d2ad216ace93f660,463.76
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,579.14
493e19b41cfe9968dd0eaba1868bef1b3d84defc,521.8
bf431548e10941ab81b1a34f92f1cfb01950fd62,445.26
a91404916fdccca1894af4edbea7666901f6252c,539.84
940358b0bbccb29c1d2a79529b2172c43da6cf7b,433.15
947c15e258fbe04cbe9e6beffd2c8a16b959d781,448.55
293bebfab8bc0f1981e06f74729451ad261c408f,528.02
21811108f3f9679121c19ea24f253687e2fcdb2d,605.57
e5099c2b9af1492528206c5324fc629b53d39b8e,440.89
db83eecf9ea6d34183bdfbbd3a294239d209998f,426.3
4293ce669b29af8502f54e8c681f35ada3faa9e5,414.77
31ff07e2747bafb95752566b0f5a64b922882904,425.04
fa69a477c4c6483c3bfbbfc691f7be572baca304,586.48
3b8a8d9ba1ade08724431323599b06bb8979f602,471.84
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,416.39
8332264f63ce9bf729b5897f54db6beb4f76178c,422.78
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,704.6
2956c2d286a5003ab466c521de37dd1d9c56b138,481.07
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,417.32
9da399adb6dbe6f539fe289790b7c7a97f77ba68,492.67
a644cb43c16195db2b590b4b3acbe78beb00a757,494.22
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,467.67
229c208f27d32caa49c60a8961a7a0000fa35d0f,465.49
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,548.84
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,419.42
e5f10e690160331385f35e159ed1bc5c4200e1bf,426.94
4852b5e9f012432260567d41bf04692c73f86f01,420.58
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,445.29
9a9a049c1ede532731ab8dd050f076bcf3ca912f,624.66
f232120e01c15fae99266adceb47be0c3df15e08,428.76
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,458.0
56d3ec2cb296719d257acc058f480a344bfd97bb,490.59
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,454.68
542aa64a6a87d1833d09c967fc672a88643116c1,412.97
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,415.55
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,649.15
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,708.76
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,423.79
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,419.07
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,433.12
d79709571e24ee9bf8afab33d06eee7929ac0286,426.11
1003b7d137a200f66ab4f2d3e05e981d9a023b08,533.36
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,486.5
6d5111a9889453975716b90ae82da4435462af9e,417.54
3f528b6e3b867d4116bae65044d6e271dd65fc8a,452.64
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,435.47
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,441.6
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,533.38
d0b5a4ff0031607990780a1db353ada430aea498,418.08
24cad5cf91558b12b45c1212700db673e5ab9b40,419.61
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,448.86
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,428.0
c6d8390bbb0c91ef180da9e1c67318010bd84083,478.87
a0bf486a224c638a70bebd3cac3b1c1827b9d830,419.41
1e1a31194dded0ff0f168985aba3dce8bde7daf2,430.98
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,443.64
8125c71f5ecbe722eb675219e0450bf75134e9a6,430.73
27666028586f534a805324eaa3c121f37b991ada,500.17
2978e2b3b4792932d9265d7f4db581af88d1a921,527.74
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,433.18
effb9dc8056f1c11243fb0029182555553f03eab,413.07
17b6e43bff847be21256a445590fa7a7ea7c1b88,459.02
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,418.97
a27083eeb56a694649973eb5643a4fbbf14f8498,485.58
6c6b84d373077d1fb5e174ec6f98c84171e1b014,485.14
5b7c07974bbc5152dee67fd938d13fc6af6d3956,480.12
f821fd4401e089f1805edc4133e4ffed07face2b,417.8
586e7064860818014147f486a6a1588301e6a3bf,482.0
4f614ed4b5f35844728026fbb84495c6741703f7,500.31
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,451.56
810121e807426e1e4817a5e70763ac080d7ac2a4,437.21
81fb55ca891b7f81ef4d173c02db0966d33623f2,423.7
d80e565ade74808e6ae79d10f650b873a9d360d6,492.42
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,493.43
558fd1cf1dcb66e73f1e4e2f194187e474479d76,434.37
da45016b0cbcc19ead94a81329e18357a188b694,418.04
91d6ce670cecd35b7f7da283df465ccb09f4fb32,444.53
292ff64a45a5d097187a7d7fc7ae944523a3b66a,418.07
c1020ba850c9730056bfaab2ea5546fca7d69bb6,443.36
4be47d1f5c4fa0c08945883a1245ce93bfb43171,554.84
3188528b46d4a71ea6646dbd6b682c81f1e02d55,425.16
89ee650f4b18600df329689aabcd687e8ea3ca5a,494.47
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,420.92
7ecdbf15492309acef88a0cea8202c5f753f4be8,652.78
bc2cbc1470b13023cae4e0b171970c29eab5f8af,527.73
8650b36bb6108cebc07364fe068238a716575b26,443.86
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,738.45
816ba4bae3ff674339493b188abd6946891190a4,421.69
7f254637ff008fca97bdca8d6341a58aca7b6c6e,490.61
3f26c9b465e29cbf697ec03a0e29115683a5855a,420.68
ba0e14a4dbbd763c46777e5f14da21219ffaa172,408.85
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,419.22
7528625c7695f25665da7eff0a75b2e42fe25d51,483.05
80d4a78f2c741178a286f0383946fae0a1b1a452,459.32
f9498d084d82309516f4b32ad5eb0b6ead920b2e,474.31
6d7936cd053671f5fa83cb0b17541834f752f2e2,442.15
82d718bca0d0bf2440d1b0703e3952bda0d02dfe,562.3
9f75e68e9754aa2c5b8776372ce0bf895d868949,568.46
6c39c98faf734bfb5082897e378e39946eb10d93,427.37
70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,416.57
6405866582cfa671329a8ecd69574a0cd1a04736,439.45
b0e826be3f7fec09a5ab4ffdf39b02074f52257a,420.19
0697517f1ee45b47bbf39e67ad89db1c16f99aeb,417.51
715703f8da45840db25b9a94f094b3790946c1cd,441.24
d8dbd1b69422da966feb6005d1ccce48548656d9,456.5
4019d2f602005d121df30144dfb94a4415eb8a0c,560.73
3b618106b573abf76aa2e1ad59e450fd001d170f,593.49
f3269ce0d968a788d47c6f069c4a3df837c53198,637.39
fc20052feadd87b6f71c2974acbde472d85e7bc7,413.88
ef5f221a0c4ed1747aa949dba2f629e98f3a9438,786.82
d3cd2e161aad20ae308e31d5d8b50ae102515186,631.47
8cc6e2c636a728c62200b83e799c873033abbda1,420.08
3a87da90d76f149ac97c166c2eac94889398a36c,426.37
9bdf8d2765e09212783fd4fcee4ab75f752257b0,447.26
b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,501.24
ea3cf3a3d07f1a8fc156b4943c881944f3877a59,681.67
e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,417.74
7a454b802a33e9bbfd90a6756ed5c937f4f622ae,447.77
be06d4428b183206a54f935ffd637e17c78ec019,419.18
cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,425.31
9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,419.13
b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,430.93
e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,497.23
b51c926e18c5c6988c59600cef4d26967affc458,454.79
9fbe5c973f2341230109710c20deac899bed71ec,408.09
132afa9d6557cfe2a487466721579a24d16b4de2,456.06
644e204a4cbd6c0aa096e40288ac0495295f619d,506.91
548188f5b0a3d2450aa676371d239101407effdd,447.74
4f19bda861b4811b2a1eae5201f177b33b7f8b73,416.86
ec7568a362048cff5a24b71baf17f104026df3d6,449.31
12d0990f4718a2770122a0c0ad754743534aa366,416.22
7c042324ec0eb3e63367111ebf85efc2b9affb7e,456.08
20f4eea94dc7b605738de4e78284d9f71f3eb243,503.4
5d4acf7f9c77080ae06cea9799cc101ede20861d,463.97
e9a9867d1a7cfe3178297b744cf1b553a4885927,404.8
b696fa87729bbafcec0bde5a5455915f62ed5b13,605.29
69a3189b5b0101904ef73a8b665a3867ac68a1a4,648.93
0a06eae30bb5fcdb15eb3d261a3d81207b260275,421.22
734b646ae65ded93731056fb3d1c8dd944450cd0,403.17
361e50b12f2c48e381adc51e1306930d31df04a0,671.13
d888770cff4f31ad6829ec47884921b31c57366b,426.13
7a5c90afaff8a6169ef1ea72181606d79b9d6378,681.41
359bd9844053bc96f774278bb2ab965606c7b9ed,520.03
bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,454.74
170ed1f90204a83c85b49070b17abb6a1ce22e6c,467.05
08355fec0d5a2044db67315d2ab95fd813ff5c29,445.25
dc6c3c108841812f15d3d27ea569f6c448aa3ffb,438.55
819a718cc8cbcc640b10e75b2fa83df51861809f,439.7
d131455be28aca75c7aa584dafbb72ec6df98d18,481.97
2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,470.43
1b4461cc2b948edbb5f737325a4e31b6e6f98797,487.68
dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,441.79
dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,510.28
013599b786414d494aa114e5e2d7df923504e57a,465.56
18343d926a036f75a55798195569a7ee65854e73,463.81
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,429.55
4ad71376851f329e51c8032235f941aa94d0e71b,467.83
25392540b9f74992d7437fd3448a8ca00e71dc47,453.84
789fffef6c157dac09ababb9707f80b19483d627,493.0
b70538f08ddf1a96542d714a6806b352b30fd85e,438.44
d1254c3f862adb5b712fa171e01be8fce8b7041f,492.91
8d4bc82d3278b1fc49ec5112c423612611c6cfee,415.56
189e47f2bb91095864a695c23baed5c0d43301a2,415.96
b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,474.2
97a587003c6f723b3fec6e0bad35b6262585dac0,454.76
7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,722.14
0ca2197e70477c761346f9956e1f6008627c8872,427.51
ea3c720e2731002536b9dd7eaea2a303b6435d8d,421.47
47f77c8edf0812b4dc1a2279f060e79c1d40b791,722.53
4196d03ada472cf393b9f9ce5ec0959bbf327771,416.96
78fb3977da3d0df8ef860a1c915af7924abaaf45,442.22
c54cbdc74a346842b5e2800efaab4e6f768b4bab,441.12
3c68cd7995ce49798e7518f235ee2b018dd8ae8e,487.92
67cf585383950d762e6e391c463d671a5ae85d7b,425.81
86ff26c3cfcabeccd14ca102485233114b9b8eb0,578.35
85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,448.49
82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,482.68
407be45e519ff34300dac5537b911ac27d358b7e,416.71
7c87654f05b10251b2cccd938c2bc897f8e456bc,520.55
28cff56417acdbaee827d8b8da61f8fd81ab8fd9,490.44
43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,615.77
206d270313876e13d25eb8b34b66b5fe9caff25e,507.06
d0bcfe9679bd2422e061bd289c756a932b741261,477.89
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,453.45
c81741bdc8ff492f4dd78036d3f2e4011992806c,422.32
61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,515.78
e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,758.12
0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,523.57
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,433.07
9d91ad70728288e1ead891eb2b97be08fdb158b5,455.52
460a86304849bff208ecc8a01cacef1de540f316,479.28
b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,439.13
58c91cf057c71bbb3474d0997403b54336420c25,485.85
ff3f5cecf1b14062f887674e604d2c63ee628907,439.83
226a463b48bdaa965d1003bed0d828390aeef264,647.49
ab5f778d57da30e554b370b90de4edeadbf28feb,469.69
58ca01e50a43d9b62dada497e4aeaaa0df4cd979,414.73
ed58c7001986f51f6752c0f775873e231d2e2016,476.22
6269de1de35f23fe0484882107f2ed212f2d8f64,424.91
e3efa0301e38194794029570893c16ea30753027,544.26
28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,423.24
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,489.29
15337a2a4015542f2d7ce166e1af4fa50bc00f06,470.35
cf8c613bc977e66c0ed898e2d80f47c916a1e466,576.31
c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,439.89
6125d4d6f12c0c4bb34dc59c819886e055bf295e,531.56
35c2f152e11563a73c63ca645dc218200e7598a6,432.45
5064cbdb6b35d6c7d72766f41ab9b4cec6508213,415.19
a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,451.56
6b3fa568475b2e85aa720fac13974b954160e755,514.95
d5cd072d83b6f94f61446f50f2609fb186a44e2b,453.45
2ad0a36ad66e41485900d58fcb8e59b18770a697,451.9
000d2fb8cf3442ad7b4623982f69625ed0ca34ee,420.32
c5f841ead7c7813f3fb787094338fc42e512c401,421.89
5b139ece88827e5fe189e69605554ecaef073da6,420.55
d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,435.75
4cfddad74cebdf20175846d418662d0353aeac92,440.1
be1cd032e2f4ee1762a368da8668e1c07361421c,450.87
827413a533a5261ce8a163bb195dc1b1ea43aa80,464.4
0ad550be8cde711aeada9e58057aa60bbc3987dd,425.57
e92ce2de84d61258716698c73f4c157cf5b058af,450.67
39e2fabb3e18de72da9327553442c86659761fa9,608.8
16385c83e1d7207a7e1e7f40c56add1a5109273a,432.89
9b806eb533bd862526dda78af1ff3dc9f083e840,668.09
612671f631a45b1fe2c68d9f0c84c1548ccb1da1,450.46
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,423.61
6e1f374a558d68ad09fcd01691e491abb27ece03,575.4
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,421.21
934538cf00de74390aceeb6995012cf0519bfac4,416.69
1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,418.01
278f1ed100593c6f2109f12ea72ad32db84f1d82,424.66
93f4dbd6396039c24e39bc61376f648f6181b4e8,441.52
9f6910d4aab78f96cef427cf074f9b069bc6c857,578.29
ce9e9c4bbdf961f5f5f4a6a89013083fd65c63ab,416.71
c227a7c44d82eb002eeb0f781cdfbdb811fbb730,596.27
33525baabdc26722af6154b04e87849668ce7bbd,532.21
f910dd4f00cd5960ea016c9072e81b5025eb695f,427.33
1af12f565c1a632fabe5a671a024fafa8198ae5e,472.18
795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,440.57
ac853a8e1e75e5d4656a84181ec3121790cba7e2,455.07
4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,440.22
90760abd71b9ca614141f9f693db3a7447a3dc08,449.81
ead58f335570b8888edc510f4bf92953783bbda1,440.75
f32db80f2d9e769ddf76d0deb8862046f562ec39,436.11
fa6baa671257b7a761763e1f3d8b9207a57c0fde,616.18
9dd4dd007aff50518581e51b6ea8b3e68abc6496,456.36
66866f66b96843255c05e6932cc228868d385ccb,479.31
12c05e6694dce92588eece24fa662795854d0e98,647.76
d88f1075826faf5ddf8f32270d74b0d1a2949aff,419.56
8883072dbf172e931df857740ce4c52930a308e8,437.85
8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,418.25
2a1ca22bf393948843db24e7899eeeb38360115b,454.84
1c802d922400d908aeb9d4b258bf8540a05a2f7b,450.65
e161af051d5b91cd342da4b6e44de8a9c164591e,443.75
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,442.0
26482ca7572057986586e124bad404fa8e72a2ba,433.79
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,479.8
f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,416.02
6ba0970c9259e02024a065dcd69f4fabc00c8b95,424.51
e93eacd8df469abac6b8586456f9ff197a96df33,505.85
138a13848768a115b165f3c1cbda35120e2c2363,419.81
bc749e4f6557e7aeb95abc37d4262df75d58620d,451.11
0e6b6abfde009866bf29522e6b259475b73ecb1e,542.21
e642536b5a9228d12f9bd493673afd7e9a70dc32,444.51
c3b298659777c918a7ce057c20a160d4f6215afe,543.46
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,439.09
02c903d4ac44a253f259d316685b263410973294,452.62
c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,447.42
46b452f03c9b95b3e79b25595f68ae5fba83d3f9,412.36
1148703f918a5899b28fb638828e465835b627b3,432.51
4488743f01a558be08be52d224dbe36c256d85c7,495.55
cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,671.33
2de646edd915b6649c3fbd3af51aaa00d09040dc,418.56
903f01fb1f4091b983ec30d668b8ac4e3619b37b,451.64
d2df9bf43957d71f39d125ebfed6f161ec23af1d,438.71
e9e2c8ef22e6099685f812d994e0931f6ef76cab,543.6
422056c7d98c9115eeba85237f4eede97c79fde1,526.63
d78f546dc4e0d0a1b75efe170d1b09c909f056ff,532.13
fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,450.66
0e8ab7abfd8e10ca21229adb549fda15c89f2900,413.66
bd09ed12d305ce65e639ab1ea2b00fd940ad7843,408.88
8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,446.33
a1b620374ee2ad3ce65d317c8e3557358dcea2d1,529.38
1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,495.36
87d03ec4a277f52567da9b37e0a5cd5801acbebd,479.02
9419571d87eb01cd325465e4fd7cb9ca5a24876a,485.79
